"id";"uen";"oficina_comercial";"cod_motivo";"motivo";"vendedor";"cod_cliente";"cliente";"rut";"domicilio";"camion";"carga";"sector";"tf";"anula_rebaja";"categoria";"fecha_factura";"facturas";"ncr";"total";"producto";"suma_de_cajas";"empresario";"fecha_subida";"fecha_real"
"98309";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96601";"722624";"CENCOSUD RETAIL";"81201000-K          ";"AVDA ERCILLA 190                             ";"S17";"1";"0";"CRED PROD      ";"Rebaja";"VINOS          ";"2018-04-05";"83194097";"20721332";"17676";"700560";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98310";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96601";"722624";"CENCOSUD RETAIL";"81201000-K          ";"AVDA ERCILLA 190                             ";"S17";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83237742";"20721370";"26993";"870746";"5";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98311";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557360";"RENDIC HNOS  S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S13";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83237573";"20721366";"15470";"4770";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98312";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557360";"RENDIC HNOS  S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S13";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83237573";"20721366";"15470";"4785";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98313";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557360";"RENDIC HNOS  S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S13";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83237577";"20721367";"4973";"1014";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98314";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557360";"RENDIC HNOS  S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S13";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83237579";"20721368";"7735";"1663";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98315";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557591";"RENDIC HNOS. S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S15";"1";"0";"CRED PROD      ";"Rebaja";"PISCO          ";"2018-04-05";"83193743";"20721325";"38514";"445462";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98316";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"795214";"COMERCIAL SUPER";"76279855-7          ";"AVDA. OHIGGINS 350 350                       ";"S25";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83238124";"20721374";"14850";"1510";"3";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98317";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"795214";"COMERCIAL SUPER";"76279855-7          ";"AVDA. OHIGGINS 350 350                       ";"S25";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83238127";"20721375";"19800";"870181";"4";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98318";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"795214";"COMERCIAL SUPER";"76279855-7          ";"AVDA. OHIGGINS 350 350                       ";"S25";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83238128";"20721376";"50618";"870215";"2";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98319";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"795214";"COMERCIAL SUPER";"76279855-7          ";"AVDA. OHIGGINS 350 350                       ";"S25";"1";"0";"CRED PROD      ";"Rebaja";"NECTARES       ";"2018-04-05";"83238128";"20721376";"50618";"870254";"6";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98320";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"795214";"COMERCIAL SUPER";"76279855-7          ";"AVDA. OHIGGINS 350 350                       ";"S25";"1";"0";"CRED PROD      ";"Rebaja";"NECTARES       ";"2018-04-05";"83238128";"20721376";"50618";"870334";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98321";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"795214";"COMERCIAL SUPER";"76279855-7          ";"AVDA. OHIGGINS 350 350                       ";"S25";"1";"0";"CRED PROD      ";"Rebaja";"PISCO          ";"2018-04-05";"83238138";"20721380";"26280";"445478";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98322";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193735";"20721323";"41988";"4768";"2";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98323";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193735";"20721323";"41988";"870056";"2";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98324";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193735";"20721323";"41988";"870174";"2";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98325";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"4700";"7";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98326";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"4701";"7";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98327";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"4702";"3";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98328";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"4704";"6";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98329";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"4708";"2";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98330";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"4792";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98331";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"4793";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98332";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"870181";"3";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98333";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"870691";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98334";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"870697";"3";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98335";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"870740";"7";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98336";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"870741";"6";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98337";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"870742";"4";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98338";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S24";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83193741";"20721324";"391267";"870746";"4";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98339";"COMERCIAL CCU S";"9660 OF. LOS AN";"410";"Prod Mal Estado";"96601";"722624";"CENCOSUD RETAIL";"81201000-K          ";"AVDA ERCILLA 190                             ";"S17";"1";"0";"CRED PROD      ";"Rebaja";"CERVEZAS       ";"2018-04-05";"83237739";"20721369";"22976";"450415";"2";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98340";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"686832";"RENDIC HNOS  S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S16";"3";"0";"CRED PROD      ";"Rebaja";"CERVEZAS       ";"2018-04-05";"83141308";"20721300";"9726";"450025";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98341";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"686832";"RENDIC HNOS  S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S16";"3";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83141300";"20721298";"6797";"939";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98342";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96610";"555536";"MANUEL A. DURAN";"9545980-3           ";"ARGENTINA 1929                               ";"S27";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-05";"83238683";"5891103";"21864";"870637";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98343";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96610";"555536";"MANUEL A. DURAN";"9545980-3           ";"ARGENTINA 1929                               ";"S27";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-05";"83238683";"5891103";"21864";"870640";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98344";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96610";"555536";"MANUEL A. DURAN";"9545980-3           ";"ARGENTINA 1929                               ";"S27";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-05";"83238683";"5891103";"21864";"870642";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98345";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96610";"555536";"MANUEL A. DURAN";"9545980-3           ";"ARGENTINA 1929                               ";"S27";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-05";"83238683";"5891103";"21864";"870643";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98346";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96610";"555536";"MANUEL A. DURAN";"9545980-3           ";"ARGENTINA 1929                               ";"S27";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-05";"83238683";"5891103";"21864";"870644";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98347";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96610";"555536";"MANUEL A. DURAN";"9545980-3           ";"ARGENTINA 1929                               ";"S27";"2";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-05";"83238683";"5891103";"21864";"870012";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98348";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96610";"724637";"MONICA BERNAL D";"12331044-6          ";"PUERTO  VALLARTA 736                         ";"S27";"2";"0";"CTDO EFECTIVO  ";"Anula ";"MINERALES      ";"2018-04-05";"83238668";"5891101";"6479";"870270";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98349";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96643";"553480";"MARTA MORAGA RO";"5016339-3           ";"COLON 485                                    ";"S20";"1";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-05";"83238325";"5891120";"5955";"870117";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98350";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96616";"555427";"LUIS VALENZUELA";"9280429-1           ";"AV. ALEMANIA 1230                            ";"S01";"3";"0";"CTDO EFECTIVO  ";"Anula ";"CERVEZAS       ";"2018-04-05";"83237423";"20721364";"10824";"450604";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98351";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S01";"3";"0";"CTDO EFECTIVO  ";"Anula ";"ENERGETICA     ";"2018-04-05";"83237432";"20721365";"25919";"870657";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98352";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S01";"3";"0";"CTDO EFECTIVO  ";"Anula ";"ENERGETICA     ";"2018-04-05";"83237432";"20721365";"25919";"870713";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98353";"COMERCIAL CCU S";"9660 OF. LOS AN";"612";"Clte Visit P   ";"96632";"615683";"NANCY RIVERA PI";"12325205-5          ";"VILLA LAS ROSAS S/N S/N                      ";"S24";"2";"0";"CTDO EFECTIVO  ";"Rebaja";"CERVEZAS       ";"2018-04-05";"83238557";"5891034";"10359";"450608";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98354";"COMERCIAL CCU S";"9660 OF. LOS AN";"612";"Clte Visit P   ";"96642";"557482";"ADMINIST DE VTA";"77215640-5          ";"PANAMERICANA  SUR KM. 510                    ";"S17";"2";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-05";"83238005";"20721373";"25760";"4768";"1";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98355";"COMERCIAL CCU S";"9660 OF. LOS AN";"612";"Clte Visit P   ";"96642";"557482";"ADMINIST DE VTA";"77215640-5          ";"PANAMERICANA  SUR KM. 510                    ";"S17";"2";"0";"CRED PROD      ";"Rebaja";"NECTARES       ";"2018-04-05";"83238005";"20721373";"25760";"870005";"2";"Integra";"2018-04-05";"12-04-2018 a las 16:10"
"98356";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96641";"756266";"COM. DON STGO. ";"77457730-0          ";"VILLAGRAN 945                                ";"S09";"1";"0";"CRED PROD      ";"Rebaja";"VINOS          ";"2018-04-06";"83288836";"2599369";"33057";"700290";"2";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98357";"COMERCIAL CCU S";"9660 OF. LOS AN";"172";"Falta Prod-Stoc";"96601";"686962";"RENDIC HNOS  S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S29";"2";"0";"CRED PROD      ";"Rebaja";"PISCO          ";"2018-04-06";"83238020";"20723945";"26195";"445770";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98358";"COMERCIAL CCU S";"9660 OF. LOS AN";"172";"Falta Prod-Stoc";"96635";"556029";"MONICA MARTINEZ";"10794020-0          ";"PSJE. RIO BIO BIO 200                        ";"S15";"1";"0";"CHEQ FECHA PROD";"Rebaja";"NECTARES       ";"2018-04-06";"83289435";"1817490";"5688";"870830";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98359";"COMERCIAL CCU S";"9660 OF. LOS AN";"172";"Falta Prod-Stoc";"96650";"555293";"BLANCA O. CONTR";"8995324-3           ";"LAGO TODOS LOS SANTOS 1565                   ";"S05";"2";"0";"CTDO EFECTIVO  ";"Rebaja";"NECTARES       ";"2018-04-06";"83288674";"5893642";"5737";"870830";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98360";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96610";"556192";"BEATRIZ NOVOA N";"11300389-8          ";"MODERNA 905                                  ";"S27";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-06";"83238677";"20723996";"18380";"1848";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98361";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96610";"556192";"BEATRIZ NOVOA N";"11300389-8          ";"MODERNA 905                                  ";"S27";"2";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-06";"83238677";"20723996";"18380";"870771";"2";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98362";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96611";"693626";"LILIAN SEPULVED";"8912661-4           ";"LOS IRIS 323                                 ";"S15";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-06";"83237873";"20723943";"29894";"919";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98363";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96611";"693626";"LILIAN SEPULVED";"8912661-4           ";"LOS IRIS 323                                 ";"S15";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-06";"83237873";"20723943";"29894";"1728";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98364";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96611";"693626";"LILIAN SEPULVED";"8912661-4           ";"LOS IRIS 323                                 ";"S15";"1";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-06";"83237873";"20723943";"29894";"870739";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98365";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96611";"693626";"LILIAN SEPULVED";"8912661-4           ";"LOS IRIS 323                                 ";"S15";"1";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-06";"83237873";"20723943";"29894";"870771";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98366";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96611";"693626";"LILIAN SEPULVED";"8912661-4           ";"LOS IRIS 323                                 ";"S15";"1";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-06";"83237873";"20723943";"29894";"870772";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98367";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96611";"722714";"JACQUELINE RAMI";"10789593-0          ";"A PRAT 760                                   ";"S15";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-06";"83237868";"20723941";"11682";"929";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98368";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96611";"722714";"JACQUELINE RAMI";"10789593-0          ";"A PRAT 760                                   ";"S15";"1";"0";"CTDO EFECTIVO  ";"Anula ";"MINERALES      ";"2018-04-06";"83237869";"20723942";"3361";"4714";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98369";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96611";"722714";"JACQUELINE RAMI";"10789593-0          ";"A PRAT 760                                   ";"S15";"1";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-06";"83237868";"20723941";"11682";"870739";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98370";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96613";"554324";"UBERLINDA LAGOS";"6852645-0           ";"MANUEL RODRIGUEZ 1353                        ";"S22";"3";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-06";"83238490";"20723987";"5688";"870739";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
"98371";"COMERCIAL CCU S";"9660 OF. LOS AN";"310";"Sin Dinero-Efec";"96614";"557890";"MAGALY ANABALON";"9956939-5           ";"OCARROL 1109                                 ";"S22";"3";"0";"CTDO EFECTIVO  ";"Anula ";"MINERALES      ";"2018-04-06";"83238468";"20723986";"12766";"870163";"1";"Integra";"2018-04-06";"12-04-2018 a las 16:11"
